gene,compound
HSP90AB1,thiostrepton
CSK,thiostrepton
AKR1C1,thiostrepton
TGM2,thiostrepton
LPAR1,thiostrepton
ADORA2A,thiostrepton
CCND1,thiostrepton
KCNN1,thiostrepton
SSTR2,thiostrepton
HSP90AA1,thiostrepton
TUBB4B,thiostrepton
PNLIP,thiostrepton
CYP2A6,thiostrepton
CSF1R,thiostrepton
S100B,thiostrepton
PDE7A,thiostrepton
AURKB,thiostrepton
CDC25A,thiostrepton
ICAM1,thiostrepton
VEGFA,thiostrepton
CYP3A4,thiostrepton
AVPR1A,thiostrepton
GABRB2,thiostrepton
MMP2,thiostrepton
RET,thiostrepton
KRAS,thiostrepton
SLC29A1,thiostrepton
CDK7,thiostrepton
PPAT,thiostrepton
KCNJ1,thiostrepton
IGF1R,thiostrepton
AKT1,thiostrepton
CDK2,thiostrepton
PARP3,thiostrepton
IMPDH1,thiostrepton
TUBB3,thiostrepton
BRAF,thiostrepton
LYN,thiostrepton
ANXA1,thiostrepton
CCR1,thiostrepton
HDAC3,thiostrepton
PTGIR,thiostrepton
RPL23A,thiostrepton
MME,thiostrepton
PAK4,thiostrepton
GJB4,thiostrepton
S1PR4,thiostrepton
IL1B,thiostrepton
F10,thiostrepton
RPL3,thiostrepton
ERBB2,thiostrepton
ADRA2B,thiostrepton
P3H1,thiostrepton
TNF,thiostrepton
PRKCE,thiostrepton
FPR1,thiostrepton
FGF1,thiostrepton
CDK9,thiostrepton
KDR,thiostrepton
JAK1,thiostrepton
TUBB,thiostrepton
S1PR2,thiostrepton
PDE4D,thiostrepton
CHEK2,thiostrepton
PAK1,thiostrepton
USP1,thiostrepton
CYP1A2,thiostrepton
CACNG1,thiostrepton
HTR2C,thiostrepton
DNMT3A,thiostrepton
PORCN,thiostrepton
GAA,thiostrepton
PRKCB,thiostrepton
PTK2B,thiostrepton
CLK1,thiostrepton
CACNA2D3,thiostrepton
HSD11B1,thiostrepton
PDE3A,thiostrepton
LCK,thiostrepton
KCNH7,thiostrepton
SIRT2,thiostrepton
P2RY12,thiostrepton
HIF1A,arcyriaflavin-a
CATSPER4,arcyriaflavin-a
SLC7A11,arcyriaflavin-a
FFAR2,arcyriaflavin-a
KCNMA1,arcyriaflavin-a
GHSR,arcyriaflavin-a
COMT,arcyriaflavin-a
PTPN2,arcyriaflavin-a
KCNQ2,arcyriaflavin-a
ITGB2,arcyriaflavin-a
S1PR1,arcyriaflavin-a
FOXM1,arcyriaflavin-a
MAPK14,arcyriaflavin-a
GRIN2A,arcyriaflavin-a
HSP90AB1,arcyriaflavin-a
CSK,arcyriaflavin-a
AKR1C1,arcyriaflavin-a
TGM2,arcyriaflavin-a
LPAR1,arcyriaflavin-a
ADORA2A,arcyriaflavin-a
CCND1,arcyriaflavin-a
KCNN1,arcyriaflavin-a
SSTR2,arcyriaflavin-a
HSP90AA1,arcyriaflavin-a
TUBB4B,arcyriaflavin-a
PNLIP,arcyriaflavin-a
CYP2A6,arcyriaflavin-a
CSF1R,arcyriaflavin-a
S100B,arcyriaflavin-a
PDE7A,arcyriaflavin-a
AURKB,arcyriaflavin-a
CDC25A,arcyriaflavin-a
ICAM1,arcyriaflavin-a
VEGFA,arcyriaflavin-a
CYP3A4,arcyriaflavin-a
AVPR1A,arcyriaflavin-a
GABRB2,arcyriaflavin-a
MMP2,arcyriaflavin-a
RET,arcyriaflavin-a
KRAS,arcyriaflavin-a
SLC29A1,arcyriaflavin-a
CDK7,arcyriaflavin-a
PPAT,arcyriaflavin-a
KCNJ1,arcyriaflavin-a
IGF1R,arcyriaflavin-a
AKT1,arcyriaflavin-a
CDK2,arcyriaflavin-a
PARP3,arcyriaflavin-a
IMPDH1,arcyriaflavin-a
TUBB3,arcyriaflavin-a
BRAF,arcyriaflavin-a
LYN,arcyriaflavin-a
ANXA1,arcyriaflavin-a
CCR1,arcyriaflavin-a
HDAC3,arcyriaflavin-a
PTGIR,arcyriaflavin-a
RPL23A,arcyriaflavin-a
MME,arcyriaflavin-a
PAK4,arcyriaflavin-a
GJB4,arcyriaflavin-a
S1PR4,arcyriaflavin-a
IL1B,arcyriaflavin-a
F10,arcyriaflavin-a
RPL3,arcyriaflavin-a
ERBB2,arcyriaflavin-a
ADRA2B,arcyriaflavin-a
P3H1,arcyriaflavin-a
TNF,arcyriaflavin-a
PRKCE,arcyriaflavin-a
FPR1,arcyriaflavin-a
FGF1,arcyriaflavin-a
CDK9,arcyriaflavin-a
KDR,arcyriaflavin-a
JAK1,arcyriaflavin-a
TUBB,arcyriaflavin-a
S1PR2,arcyriaflavin-a
PDE4D,arcyriaflavin-a
CHEK2,arcyriaflavin-a
PAK1,arcyriaflavin-a
USP1,arcyriaflavin-a
CYP1A2,arcyriaflavin-a
CACNG1,arcyriaflavin-a
HTR2C,arcyriaflavin-a
DNMT3A,arcyriaflavin-a
PORCN,arcyriaflavin-a
GAA,arcyriaflavin-a
PRKCB,arcyriaflavin-a
PTK2B,arcyriaflavin-a
CLK1,arcyriaflavin-a
CACNA2D3,arcyriaflavin-a
HSD11B1,arcyriaflavin-a
PDE3A,arcyriaflavin-a
LCK,arcyriaflavin-a
KCNH7,arcyriaflavin-a
SIRT2,arcyriaflavin-a
P2RY12,arcyriaflavin-a
HIF1A,CYM-5520
CATSPER4,CYM-5520
SLC7A11,CYM-5520
FFAR2,CYM-5520
KCNMA1,CYM-5520
GHSR,CYM-5520
COMT,CYM-5520
PTPN2,CYM-5520
KCNQ2,CYM-5520
ITGB2,CYM-5520
S1PR1,CYM-5520
FOXM1,CYM-5520
MAPK14,CYM-5520
GRIN2A,CYM-5520
HSP90AB1,CYM-5520
CSK,CYM-5520
AKR1C1,CYM-5520
TGM2,CYM-5520
LPAR1,CYM-5520
ADORA2A,CYM-5520
CCND1,CYM-5520
KCNN1,CYM-5520
SSTR2,CYM-5520
HSP90AA1,CYM-5520
TUBB4B,CYM-5520
PNLIP,CYM-5520
CYP2A6,CYM-5520
CSF1R,CYM-5520
S100B,CYM-5520
PDE7A,CYM-5520
AURKB,CYM-5520
CDC25A,CYM-5520
ICAM1,CYM-5520
VEGFA,CYM-5520
CYP3A4,CYM-5520
AVPR1A,CYM-5520
GABRB2,CYM-5520
MMP2,CYM-5520
RET,CYM-5520
KRAS,CYM-5520
SLC29A1,CYM-5520
CDK7,CYM-5520
PPAT,CYM-5520
KCNJ1,CYM-5520
IGF1R,CYM-5520
AKT1,CYM-5520
CDK2,CYM-5520
PARP3,CYM-5520
IMPDH1,CYM-5520
TUBB3,CYM-5520
BRAF,CYM-5520
LYN,CYM-5520
ANXA1,CYM-5520
CCR1,CYM-5520
HDAC3,CYM-5520
PTGIR,CYM-5520
RPL23A,CYM-5520
MME,CYM-5520
PAK4,CYM-5520
GJB4,CYM-5520
S1PR4,CYM-5520
IL1B,CYM-5520
F10,CYM-5520
RPL3,CYM-5520
ERBB2,CYM-5520
ADRA2B,CYM-5520
P3H1,CYM-5520
TNF,CYM-5520
PRKCE,CYM-5520
FPR1,CYM-5520
FGF1,CYM-5520
CDK9,CYM-5520
KDR,CYM-5520
JAK1,CYM-5520
TUBB,CYM-5520
S1PR2,CYM-5520
PDE4D,CYM-5520
CHEK2,CYM-5520
PAK1,CYM-5520
USP1,CYM-5520
CYP1A2,CYM-5520
CACNG1,CYM-5520
HTR2C,CYM-5520
DNMT3A,CYM-5520
PORCN,CYM-5520
GAA,CYM-5520
PRKCB,CYM-5520
PTK2B,CYM-5520
CLK1,CYM-5520
CACNA2D3,CYM-5520
HSD11B1,CYM-5520
PDE3A,CYM-5520
LCK,CYM-5520
KCNH7,CYM-5520
SIRT2,CYM-5520
P2RY12,CYM-5520
HIF1A,fludarabine
CATSPER4,fludarabine
SLC7A11,fludarabine
FFAR2,fludarabine
KCNMA1,fludarabine
GHSR,fludarabine
COMT,fludarabine
PTPN2,fludarabine
KCNQ2,fludarabine
ITGB2,fludarabine
S1PR1,fludarabine
FOXM1,fludarabine
MAPK14,fludarabine
GRIN2A,fludarabine
HSP90AB1,fludarabine
CSK,fludarabine
AKR1C1,fludarabine
TGM2,fludarabine
LPAR1,fludarabine
ADORA2A,fludarabine
CCND1,fludarabine
KCNN1,fludarabine
SSTR2,fludarabine
HSP90AA1,fludarabine
TUBB4B,fludarabine
PNLIP,fludarabine
CYP2A6,fludarabine
CSF1R,fludarabine
S100B,fludarabine
PDE7A,fludarabine
AURKB,fludarabine
CDC25A,fludarabine
ICAM1,fludarabine
VEGFA,fludarabine
CYP3A4,fludarabine
AVPR1A,fludarabine
GABRB2,fludarabine
MMP2,fludarabine
RET,fludarabine
KRAS,fludarabine
SLC29A1,fludarabine
CDK7,fludarabine
PPAT,fludarabine
KCNJ1,fludarabine
IGF1R,fludarabine
AKT1,fludarabine
CDK2,fludarabine
PARP3,fludarabine
IMPDH1,fludarabine
TUBB3,fludarabine
BRAF,fludarabine
LYN,fludarabine
ANXA1,fludarabine
CCR1,fludarabine
HDAC3,fludarabine
PTGIR,fludarabine
RPL23A,fludarabine
MME,fludarabine
PAK4,fludarabine
GJB4,fludarabine
S1PR4,fludarabine
IL1B,fludarabine
F10,fludarabine
RPL3,fludarabine
ERBB2,fludarabine
ADRA2B,fludarabine
P3H1,fludarabine
TNF,fludarabine
PRKCE,fludarabine
FPR1,fludarabine
FGF1,fludarabine
CDK9,fludarabine
KDR,fludarabine
JAK1,fludarabine
TUBB,fludarabine
S1PR2,fludarabine
PDE4D,fludarabine
CHEK2,fludarabine
PAK1,fludarabine
USP1,fludarabine
CYP1A2,fludarabine
CACNG1,fludarabine
HTR2C,fludarabine
DNMT3A,fludarabine
PORCN,fludarabine
GAA,fludarabine
PRKCB,fludarabine
PTK2B,fludarabine
CLK1,fludarabine
CACNA2D3,fludarabine
HSD11B1,fludarabine
PDE3A,fludarabine
LCK,fludarabine
KCNH7,fludarabine
SIRT2,fludarabine
P2RY12,fludarabine
HIF1A,alda-1
CATSPER4,alda-1
SLC7A11,alda-1
FFAR2,alda-1
KCNMA1,alda-1
GHSR,alda-1
COMT,alda-1
PTPN2,alda-1
KCNQ2,alda-1
ITGB2,alda-1
S1PR1,alda-1
FOXM1,alda-1
MAPK14,alda-1
GRIN2A,alda-1
HSP90AB1,alda-1
CSK,alda-1
AKR1C1,alda-1
TGM2,alda-1
LPAR1,alda-1
ADORA2A,alda-1
CCND1,alda-1
KCNN1,alda-1
SSTR2,alda-1
HSP90AA1,alda-1
TUBB4B,alda-1
PNLIP,alda-1
CYP2A6,alda-1
CSF1R,alda-1
S100B,alda-1
PDE7A,alda-1
AURKB,alda-1
CDC25A,alda-1
ICAM1,alda-1
VEGFA,alda-1
CYP3A4,alda-1
AVPR1A,alda-1
GABRB2,alda-1
MMP2,alda-1
RET,alda-1
KRAS,alda-1
SLC29A1,alda-1
CDK7,alda-1
PPAT,alda-1
KCNJ1,alda-1
IGF1R,alda-1
AKT1,alda-1
CDK2,alda-1
PARP3,alda-1
IMPDH1,alda-1
TUBB3,alda-1
BRAF,alda-1
LYN,alda-1
ANXA1,alda-1
CCR1,alda-1
HDAC3,alda-1
PTGIR,alda-1
RPL23A,alda-1
MME,alda-1
PAK4,alda-1
GJB4,alda-1
S1PR4,alda-1
IL1B,alda-1
F10,alda-1
RPL3,alda-1
ERBB2,alda-1
ADRA2B,alda-1
P3H1,alda-1
TNF,alda-1
PRKCE,alda-1
FPR1,alda-1
FGF1,alda-1
CDK9,alda-1
KDR,alda-1
JAK1,alda-1
TUBB,alda-1
S1PR2,alda-1
PDE4D,alda-1
CHEK2,alda-1
PAK1,alda-1
USP1,alda-1
CYP1A2,alda-1
CACNG1,alda-1
HTR2C,alda-1
DNMT3A,alda-1
PORCN,alda-1
GAA,alda-1
PRKCB,alda-1
PTK2B,alda-1
CLK1,alda-1
CACNA2D3,alda-1
HSD11B1,alda-1
PDE3A,alda-1
LCK,alda-1
KCNH7,alda-1
SIRT2,alda-1
P2RY12,alda-1
HIF1A,meclofenamic-acid
CATSPER4,meclofenamic-acid
SLC7A11,meclofenamic-acid
FFAR2,meclofenamic-acid
KCNMA1,meclofenamic-acid
GHSR,meclofenamic-acid
COMT,meclofenamic-acid
PTPN2,meclofenamic-acid
KCNQ2,meclofenamic-acid
ITGB2,meclofenamic-acid
S1PR1,meclofenamic-acid
FOXM1,meclofenamic-acid
MAPK14,meclofenamic-acid
GRIN2A,meclofenamic-acid
HSP90AB1,meclofenamic-acid
CSK,meclofenamic-acid
AKR1C1,meclofenamic-acid
TGM2,meclofenamic-acid
LPAR1,meclofenamic-acid
ADORA2A,meclofenamic-acid
CCND1,meclofenamic-acid
KCNN1,meclofenamic-acid
SSTR2,meclofenamic-acid
HSP90AA1,meclofenamic-acid
TUBB4B,meclofenamic-acid
PNLIP,meclofenamic-acid
CYP2A6,meclofenamic-acid
CSF1R,meclofenamic-acid
S100B,meclofenamic-acid
PDE7A,meclofenamic-acid
AURKB,meclofenamic-acid
CDC25A,meclofenamic-acid
ICAM1,meclofenamic-acid
VEGFA,meclofenamic-acid
CYP3A4,meclofenamic-acid
AVPR1A,meclofenamic-acid
GABRB2,meclofenamic-acid
MMP2,meclofenamic-acid
RET,meclofenamic-acid
KRAS,meclofenamic-acid
SLC29A1,meclofenamic-acid
CDK7,meclofenamic-acid
PPAT,meclofenamic-acid
KCNJ1,meclofenamic-acid
IGF1R,meclofenamic-acid
AKT1,meclofenamic-acid
CDK2,meclofenamic-acid
PARP3,meclofenamic-acid
IMPDH1,meclofenamic-acid
TUBB3,meclofenamic-acid
BRAF,meclofenamic-acid
LYN,meclofenamic-acid
ANXA1,meclofenamic-acid
CCR1,meclofenamic-acid
HDAC3,meclofenamic-acid
PTGIR,meclofenamic-acid
RPL23A,meclofenamic-acid
MME,meclofenamic-acid
PAK4,meclofenamic-acid
GJB4,meclofenamic-acid
S1PR4,meclofenamic-acid
IL1B,meclofenamic-acid
F10,meclofenamic-acid
RPL3,meclofenamic-acid
ERBB2,meclofenamic-acid
ADRA2B,meclofenamic-acid
P3H1,meclofenamic-acid
TNF,meclofenamic-acid
PRKCE,meclofenamic-acid
FPR1,meclofenamic-acid
FGF1,meclofenamic-acid
CDK9,meclofenamic-acid
KDR,meclofenamic-acid
JAK1,meclofenamic-acid
TUBB,meclofenamic-acid
S1PR2,meclofenamic-acid
PDE4D,meclofenamic-acid
CHEK2,meclofenamic-acid
PAK1,meclofenamic-acid
USP1,meclofenamic-acid
CYP1A2,meclofenamic-acid
CACNG1,meclofenamic-acid
HTR2C,meclofenamic-acid
DNMT3A,meclofenamic-acid
PORCN,meclofenamic-acid
GAA,meclofenamic-acid
PRKCB,meclofenamic-acid
PTK2B,meclofenamic-acid
CLK1,meclofenamic-acid
CACNA2D3,meclofenamic-acid
HSD11B1,meclofenamic-acid
PDE3A,meclofenamic-acid
LCK,meclofenamic-acid
KCNH7,meclofenamic-acid
SIRT2,meclofenamic-acid
P2RY12,meclofenamic-acid
HIF1A,GNF-5
CATSPER4,GNF-5
SLC7A11,GNF-5
FFAR2,GNF-5
KCNMA1,GNF-5
GHSR,GNF-5
COMT,GNF-5
PTPN2,GNF-5
KCNQ2,GNF-5
ITGB2,GNF-5
S1PR1,GNF-5
FOXM1,GNF-5
MAPK14,GNF-5
GRIN2A,GNF-5
HSP90AB1,GNF-5
CSK,GNF-5
AKR1C1,GNF-5
TGM2,GNF-5
LPAR1,GNF-5
ADORA2A,GNF-5
CCND1,GNF-5
KCNN1,GNF-5
SSTR2,GNF-5
HSP90AA1,GNF-5
TUBB4B,GNF-5
PNLIP,GNF-5
CYP2A6,GNF-5
CSF1R,GNF-5
S100B,GNF-5
PDE7A,GNF-5
AURKB,GNF-5
CDC25A,GNF-5
ICAM1,GNF-5
VEGFA,GNF-5
CYP3A4,GNF-5
AVPR1A,GNF-5
GABRB2,GNF-5
MMP2,GNF-5
RET,GNF-5
KRAS,GNF-5
SLC29A1,GNF-5
CDK7,GNF-5
PPAT,GNF-5
KCNJ1,GNF-5
IGF1R,GNF-5
AKT1,GNF-5
CDK2,GNF-5
PARP3,GNF-5
IMPDH1,GNF-5
TUBB3,GNF-5
BRAF,GNF-5
LYN,GNF-5
ANXA1,GNF-5
CCR1,GNF-5
HDAC3,GNF-5
PTGIR,GNF-5
RPL23A,GNF-5
MME,GNF-5
PAK4,GNF-5
GJB4,GNF-5
S1PR4,GNF-5
IL1B,GNF-5
F10,GNF-5
RPL3,GNF-5
ERBB2,GNF-5
ADRA2B,GNF-5
P3H1,GNF-5
TNF,GNF-5
PRKCE,GNF-5
FPR1,GNF-5
FGF1,GNF-5
CDK9,GNF-5
KDR,GNF-5
JAK1,GNF-5
TUBB,GNF-5
S1PR2,GNF-5
PDE4D,GNF-5
CHEK2,GNF-5
PAK1,GNF-5
USP1,GNF-5
CYP1A2,GNF-5
CACNG1,GNF-5
HTR2C,GNF-5
DNMT3A,GNF-5
PORCN,GNF-5
GAA,GNF-5
PRKCB,GNF-5
PTK2B,GNF-5
CLK1,GNF-5
CACNA2D3,GNF-5
HSD11B1,GNF-5
PDE3A,GNF-5
LCK,GNF-5
KCNH7,GNF-5
SIRT2,GNF-5
P2RY12,GNF-5
HIF1A,NS-309
CATSPER4,NS-309
SLC7A11,NS-309
FFAR2,NS-309
KCNMA1,NS-309
GHSR,NS-309
COMT,NS-309
PTPN2,NS-309
KCNQ2,NS-309
ITGB2,NS-309
S1PR1,NS-309
FOXM1,NS-309
MAPK14,NS-309
GRIN2A,NS-309
HSP90AB1,NS-309
CSK,NS-309
AKR1C1,NS-309
TGM2,NS-309
LPAR1,NS-309
ADORA2A,NS-309
CCND1,NS-309
KCNN1,NS-309
SSTR2,NS-309
HSP90AA1,NS-309
TUBB4B,NS-309
PNLIP,NS-309
CYP2A6,NS-309
CSF1R,NS-309
S100B,NS-309
PDE7A,NS-309
AURKB,NS-309
CDC25A,NS-309
ICAM1,NS-309
VEGFA,NS-309
CYP3A4,NS-309
AVPR1A,NS-309
GABRB2,NS-309
MMP2,NS-309
RET,NS-309
KRAS,NS-309
SLC29A1,NS-309
CDK7,NS-309
PPAT,NS-309
KCNJ1,NS-309
IGF1R,NS-309
AKT1,NS-309
CDK2,NS-309
PARP3,NS-309
IMPDH1,NS-309
TUBB3,NS-309
BRAF,NS-309
LYN,NS-309
ANXA1,NS-309
CCR1,NS-309
HDAC3,NS-309
PTGIR,NS-309
RPL23A,NS-309
MME,NS-309
PAK4,NS-309
GJB4,NS-309
S1PR4,NS-309
IL1B,NS-309
F10,NS-309
RPL3,NS-309
ERBB2,NS-309
ADRA2B,NS-309
P3H1,NS-309
TNF,NS-309
PRKCE,NS-309
FPR1,NS-309
FGF1,NS-309
CDK9,NS-309
KDR,NS-309
JAK1,NS-309
TUBB,NS-309
S1PR2,NS-309
PDE4D,NS-309
CHEK2,NS-309
PAK1,NS-309
USP1,NS-309
CYP1A2,NS-309
CACNG1,NS-309
HTR2C,NS-309
DNMT3A,NS-309
PORCN,NS-309
GAA,NS-309
PRKCB,NS-309
PTK2B,NS-309
CLK1,NS-309
CACNA2D3,NS-309
HSD11B1,NS-309
PDE3A,NS-309
LCK,NS-309
KCNH7,NS-309
SIRT2,NS-309
P2RY12,NS-309
HIF1A,AK-7
CATSPER4,AK-7
SLC7A11,AK-7
FFAR2,AK-7
KCNMA1,AK-7
GHSR,AK-7
COMT,AK-7
PTPN2,AK-7
KCNQ2,AK-7
ITGB2,AK-7
S1PR1,AK-7
FOXM1,AK-7
MAPK14,AK-7
GRIN2A,AK-7
HSP90AB1,AK-7
CSK,AK-7
AKR1C1,AK-7
TGM2,AK-7
LPAR1,AK-7
ADORA2A,AK-7
CCND1,AK-7
KCNN1,AK-7
SSTR2,AK-7
HSP90AA1,AK-7
TUBB4B,AK-7
PNLIP,AK-7
CYP2A6,AK-7
CSF1R,AK-7
S100B,AK-7
PDE7A,AK-7
AURKB,AK-7
CDC25A,AK-7
ICAM1,AK-7
VEGFA,AK-7
CYP3A4,AK-7
AVPR1A,AK-7
GABRB2,AK-7
MMP2,AK-7
RET,AK-7
KRAS,AK-7
SLC29A1,AK-7
CDK7,AK-7
PPAT,AK-7
KCNJ1,AK-7
IGF1R,AK-7
AKT1,AK-7
CDK2,AK-7
PARP3,AK-7
IMPDH1,AK-7
TUBB3,AK-7
BRAF,AK-7
LYN,AK-7
ANXA1,AK-7
CCR1,AK-7
HDAC3,AK-7
PTGIR,AK-7
RPL23A,AK-7
MME,AK-7
PAK4,AK-7
GJB4,AK-7
S1PR4,AK-7
IL1B,AK-7
F10,AK-7
RPL3,AK-7
ERBB2,AK-7
ADRA2B,AK-7
P3H1,AK-7
TNF,AK-7
PRKCE,AK-7
FPR1,AK-7
FGF1,AK-7
CDK9,AK-7
KDR,AK-7
JAK1,AK-7
TUBB,AK-7
S1PR2,AK-7
PDE4D,AK-7
CHEK2,AK-7
PAK1,AK-7
USP1,AK-7
CYP1A2,AK-7
CACNG1,AK-7
HTR2C,AK-7
DNMT3A,AK-7
PORCN,AK-7
GAA,AK-7
PRKCB,AK-7
PTK2B,AK-7
CLK1,AK-7
CACNA2D3,AK-7
HSD11B1,AK-7
PDE3A,AK-7
LCK,AK-7
KCNH7,AK-7
SIRT2,AK-7
P2RY12,AK-7
HIF1A,BVT-948
CATSPER4,BVT-948
SLC7A11,BVT-948
FFAR2,BVT-948
KCNMA1,BVT-948
GHSR,BVT-948
COMT,BVT-948
PTPN2,BVT-948
KCNQ2,BVT-948
ITGB2,BVT-948
S1PR1,BVT-948
FOXM1,BVT-948
MAPK14,BVT-948
GRIN2A,BVT-948
HSP90AB1,BVT-948
CSK,BVT-948
AKR1C1,BVT-948
TGM2,BVT-948
LPAR1,BVT-948
ADORA2A,BVT-948
CCND1,BVT-948
KCNN1,BVT-948
SSTR2,BVT-948
HSP90AA1,BVT-948
TUBB4B,BVT-948
PNLIP,BVT-948
CYP2A6,BVT-948
CSF1R,BVT-948
S100B,BVT-948
PDE7A,BVT-948
AURKB,BVT-948
CDC25A,BVT-948
ICAM1,BVT-948
VEGFA,BVT-948
CYP3A4,BVT-948
AVPR1A,BVT-948
GABRB2,BVT-948
MMP2,BVT-948
RET,BVT-948
KRAS,BVT-948
SLC29A1,BVT-948
CDK7,BVT-948
PPAT,BVT-948
KCNJ1,BVT-948
IGF1R,BVT-948
AKT1,BVT-948
CDK2,BVT-948
PARP3,BVT-948
IMPDH1,BVT-948
TUBB3,BVT-948
BRAF,BVT-948
LYN,BVT-948
ANXA1,BVT-948
CCR1,BVT-948
HDAC3,BVT-948
PTGIR,BVT-948
RPL23A,BVT-948
MME,BVT-948
PAK4,BVT-948
GJB4,BVT-948
S1PR4,BVT-948
IL1B,BVT-948
F10,BVT-948
RPL3,BVT-948
ERBB2,BVT-948
ADRA2B,BVT-948
P3H1,BVT-948
TNF,BVT-948
PRKCE,BVT-948
FPR1,BVT-948
FGF1,BVT-948
CDK9,BVT-948
KDR,BVT-948
JAK1,BVT-948
TUBB,BVT-948
S1PR2,BVT-948
PDE4D,BVT-948
CHEK2,BVT-948
PAK1,BVT-948
USP1,BVT-948
CYP1A2,BVT-948
CACNG1,BVT-948
HTR2C,BVT-948
DNMT3A,BVT-948
PORCN,BVT-948
GAA,BVT-948
PRKCB,BVT-948
PTK2B,BVT-948
CLK1,BVT-948
CACNA2D3,BVT-948
HSD11B1,BVT-948
PDE3A,BVT-948
LCK,BVT-948
KCNH7,BVT-948
SIRT2,BVT-948
P2RY12,BVT-948
HIF1A,SirReal-2
CATSPER4,SirReal-2
SLC7A11,SirReal-2
FFAR2,SirReal-2
KCNMA1,SirReal-2
GHSR,SirReal-2
COMT,SirReal-2
PTPN2,SirReal-2
KCNQ2,SirReal-2
ITGB2,SirReal-2
S1PR1,SirReal-2
FOXM1,SirReal-2
MAPK14,SirReal-2
GRIN2A,SirReal-2
HSP90AB1,SirReal-2
CSK,SirReal-2
AKR1C1,SirReal-2
TGM2,SirReal-2
LPAR1,SirReal-2
ADORA2A,SirReal-2
CCND1,SirReal-2
KCNN1,SirReal-2
SSTR2,SirReal-2
HSP90AA1,SirReal-2
TUBB4B,SirReal-2
PNLIP,SirReal-2
CYP2A6,SirReal-2
CSF1R,SirReal-2
S100B,SirReal-2
PDE7A,SirReal-2
AURKB,SirReal-2
CDC25A,SirReal-2
ICAM1,SirReal-2
VEGFA,SirReal-2
CYP3A4,SirReal-2
AVPR1A,SirReal-2
GABRB2,SirReal-2
MMP2,SirReal-2
RET,SirReal-2
KRAS,SirReal-2
SLC29A1,SirReal-2
CDK7,SirReal-2
PPAT,SirReal-2
KCNJ1,SirReal-2
IGF1R,SirReal-2
AKT1,SirReal-2
CDK2,SirReal-2
PARP3,SirReal-2
IMPDH1,SirReal-2
TUBB3,SirReal-2
BRAF,SirReal-2
LYN,SirReal-2
ANXA1,SirReal-2
CCR1,SirReal-2
HDAC3,SirReal-2
PTGIR,SirReal-2
RPL23A,SirReal-2
MME,SirReal-2
PAK4,SirReal-2
GJB4,SirReal-2
S1PR4,SirReal-2
IL1B,SirReal-2
F10,SirReal-2
RPL3,SirReal-2
ERBB2,SirReal-2
ADRA2B,SirReal-2
P3H1,SirReal-2
TNF,SirReal-2
PRKCE,SirReal-2
FPR1,SirReal-2
FGF1,SirReal-2
CDK9,SirReal-2
KDR,SirReal-2
JAK1,SirReal-2
TUBB,SirReal-2
S1PR2,SirReal-2
PDE4D,SirReal-2
CHEK2,SirReal-2
PAK1,SirReal-2
USP1,SirReal-2
CYP1A2,SirReal-2
CACNG1,SirReal-2
HTR2C,SirReal-2
DNMT3A,SirReal-2
PORCN,SirReal-2
GAA,SirReal-2
PRKCB,SirReal-2
PTK2B,SirReal-2
CLK1,SirReal-2
CACNA2D3,SirReal-2
HSD11B1,SirReal-2
PDE3A,SirReal-2
LCK,SirReal-2
KCNH7,SirReal-2
SIRT2,SirReal-2
P2RY12,SirReal-2
HIF1A,BMS-536924
CATSPER4,BMS-536924
SLC7A11,BMS-536924
FFAR2,BMS-536924
KCNMA1,BMS-536924
GHSR,BMS-536924
COMT,BMS-536924
PTPN2,BMS-536924
KCNQ2,BMS-536924
ITGB2,BMS-536924
S1PR1,BMS-536924
FOXM1,BMS-536924
MAPK14,BMS-536924
GRIN2A,BMS-536924
HSP90AB1,BMS-536924
CSK,BMS-536924
AKR1C1,BMS-536924
TGM2,BMS-536924
LPAR1,BMS-536924
ADORA2A,BMS-536924
CCND1,BMS-536924
KCNN1,BMS-536924
SSTR2,BMS-536924
HSP90AA1,BMS-536924
TUBB4B,BMS-536924
PNLIP,BMS-536924
CYP2A6,BMS-536924
CSF1R,BMS-536924
S100B,BMS-536924
PDE7A,BMS-536924
AURKB,BMS-536924
CDC25A,BMS-536924
ICAM1,BMS-536924
VEGFA,BMS-536924
CYP3A4,BMS-536924
AVPR1A,BMS-536924
GABRB2,BMS-536924
MMP2,BMS-536924
RET,BMS-536924
KRAS,BMS-536924
SLC29A1,BMS-536924
CDK7,BMS-536924
PPAT,BMS-536924
KCNJ1,BMS-536924
IGF1R,BMS-536924
AKT1,BMS-536924
CDK2,BMS-536924
PARP3,BMS-536924
IMPDH1,BMS-536924
TUBB3,BMS-536924
BRAF,BMS-536924
LYN,BMS-536924
ANXA1,BMS-536924
CCR1,BMS-536924
HDAC3,BMS-536924
PTGIR,BMS-536924
RPL23A,BMS-536924
MME,BMS-536924
PAK4,BMS-536924
GJB4,BMS-536924
S1PR4,BMS-536924
IL1B,BMS-536924
F10,BMS-536924
RPL3,BMS-536924
ERBB2,BMS-536924
ADRA2B,BMS-536924
P3H1,BMS-536924
TNF,BMS-536924
PRKCE,BMS-536924
FPR1,BMS-536924
FGF1,BMS-536924
CDK9,BMS-536924
KDR,BMS-536924
JAK1,BMS-536924
TUBB,BMS-536924
