gene,compound
AGER,thiostrepton
S1PR2,thiostrepton
PDE4D,thiostrepton
CHEK2,thiostrepton
PAK1,thiostrepton
HDAC6,thiostrepton
DYRK1B,thiostrepton
USP1,thiostrepton
CYP1A2,thiostrepton
CACNG1,thiostrepton
HTR2C,thiostrepton
DNMT3A,thiostrepton
PORCN,thiostrepton
GAA,thiostrepton
PRKCB,thiostrepton
PTK2B,thiostrepton
CLK1,thiostrepton
CACNA2D3,thiostrepton
HSD11B1,thiostrepton
HTR3A,thiostrepton
ADA,thiostrepton
PDE3A,thiostrepton
NTRK1,thiostrepton
LCK,thiostrepton
KCNH7,thiostrepton
SIRT2,thiostrepton
P2RY12,thiostrepton
HIF1A,arcyriaflavin-a
CATSPER4,arcyriaflavin-a
DDR2,arcyriaflavin-a
OPRL1,arcyriaflavin-a
SLC7A11,arcyriaflavin-a
FFAR2,arcyriaflavin-a
KCNMA1,arcyriaflavin-a
HRH4,arcyriaflavin-a
GHSR,arcyriaflavin-a
ALDH2,arcyriaflavin-a
COMT,arcyriaflavin-a
PTPN2,arcyriaflavin-a
KCNQ2,arcyriaflavin-a
ITGB2,arcyriaflavin-a
S1PR1,arcyriaflavin-a
FOXM1,arcyriaflavin-a
MAPK14,arcyriaflavin-a
SLCO2B1,arcyriaflavin-a
KCNN4,arcyriaflavin-a
GRIN2A,arcyriaflavin-a
CACNB4,arcyriaflavin-a
HSP90AB1,arcyriaflavin-a
CSK,arcyriaflavin-a
AKR1C1,arcyriaflavin-a
CHRM2,arcyriaflavin-a
TGFBR1,arcyriaflavin-a
TGM2,arcyriaflavin-a
CDK4,arcyriaflavin-a
LPAR1,arcyriaflavin-a
CHRM3,arcyriaflavin-a
UGT1A9,arcyriaflavin-a
HPGDS,arcyriaflavin-a
ADORA2A,arcyriaflavin-a
CCND1,arcyriaflavin-a
KCNN1,arcyriaflavin-a
ABL1,arcyriaflavin-a
SSTR2,arcyriaflavin-a
HSP90AA1,arcyriaflavin-a
TUBB4B,arcyriaflavin-a
EZH2,arcyriaflavin-a
PNLIP,arcyriaflavin-a
CYP2A6,arcyriaflavin-a
CSF1R,arcyriaflavin-a
S100B,arcyriaflavin-a
PDE7A,arcyriaflavin-a
AURKB,arcyriaflavin-a
CDC25A,arcyriaflavin-a
KCNK1,arcyriaflavin-a
CA14,arcyriaflavin-a
ICAM1,arcyriaflavin-a
GPR55,arcyriaflavin-a
OPRM1,arcyriaflavin-a
VEGFA,arcyriaflavin-a
ADH1C,arcyriaflavin-a
KCTD16,arcyriaflavin-a
CYP3A4,arcyriaflavin-a
AVPR1A,arcyriaflavin-a
MAPK8,arcyriaflavin-a
TNNC1,arcyriaflavin-a
GABRB2,arcyriaflavin-a
MMP2,arcyriaflavin-a
RET,arcyriaflavin-a
NAMPT,arcyriaflavin-a
CASP3,arcyriaflavin-a
KRAS,arcyriaflavin-a
BTK,arcyriaflavin-a
SLC29A1,arcyriaflavin-a
FFAR4,arcyriaflavin-a
PPARD,arcyriaflavin-a
BAX,arcyriaflavin-a
RGS4,arcyriaflavin-a
CDK7,arcyriaflavin-a
PPAT,arcyriaflavin-a
KCNJ1,arcyriaflavin-a
ATP5F1D,arcyriaflavin-a
PDPK1,arcyriaflavin-a
IGF1R,arcyriaflavin-a
MET,arcyriaflavin-a
GLRA3,arcyriaflavin-a
PIK3CG,arcyriaflavin-a
TBXAS1,arcyriaflavin-a
PLD1,arcyriaflavin-a
DHH,arcyriaflavin-a
AKT1,arcyriaflavin-a
CDK2,arcyriaflavin-a
PARP3,arcyriaflavin-a
PLK1,arcyriaflavin-a
ATM,arcyriaflavin-a
IMPDH1,arcyriaflavin-a
TUBB3,arcyriaflavin-a
BRAF,arcyriaflavin-a
HBB,arcyriaflavin-a
LYN,arcyriaflavin-a
ANXA1,arcyriaflavin-a
CCR1,arcyriaflavin-a
ALK,arcyriaflavin-a
HDAC3,arcyriaflavin-a
PTGIR,arcyriaflavin-a
RPL23A,arcyriaflavin-a
FLT3,arcyriaflavin-a
MME,arcyriaflavin-a
CTSG,arcyriaflavin-a
PAK4,arcyriaflavin-a
GPR119,arcyriaflavin-a
SCNN1G,arcyriaflavin-a
GJB4,arcyriaflavin-a
S1PR4,arcyriaflavin-a
IL1B,arcyriaflavin-a
F10,arcyriaflavin-a
ELANE,arcyriaflavin-a
RPL3,arcyriaflavin-a
ERBB2,arcyriaflavin-a
AKR1B1,arcyriaflavin-a
GUCY1B1,arcyriaflavin-a
ADRA2B,arcyriaflavin-a
HCK,arcyriaflavin-a
P3H1,arcyriaflavin-a
CA5A,arcyriaflavin-a
DCK,arcyriaflavin-a
TNF,arcyriaflavin-a
RNASE1,arcyriaflavin-a
PTGIS,arcyriaflavin-a
PRKCE,arcyriaflavin-a
FPR1,arcyriaflavin-a
FGF1,arcyriaflavin-a
CDK9,arcyriaflavin-a
KDR,arcyriaflavin-a
EDNRB,arcyriaflavin-a
ASIC1,arcyriaflavin-a
JAK1,arcyriaflavin-a
PLA2G1B,arcyriaflavin-a
BRD4,arcyriaflavin-a
TUBB,arcyriaflavin-a
AGER,arcyriaflavin-a
S1PR2,arcyriaflavin-a
PDE4D,arcyriaflavin-a
CHEK2,arcyriaflavin-a
PAK1,arcyriaflavin-a
HDAC6,arcyriaflavin-a
DYRK1B,arcyriaflavin-a
USP1,arcyriaflavin-a
CYP1A2,arcyriaflavin-a
CACNG1,arcyriaflavin-a
HTR2C,arcyriaflavin-a
DNMT3A,arcyriaflavin-a
PORCN,arcyriaflavin-a
GAA,arcyriaflavin-a
PRKCB,arcyriaflavin-a
PTK2B,arcyriaflavin-a
CLK1,arcyriaflavin-a
CACNA2D3,arcyriaflavin-a
HSD11B1,arcyriaflavin-a
HTR3A,arcyriaflavin-a
ADA,arcyriaflavin-a
PDE3A,arcyriaflavin-a
NTRK1,arcyriaflavin-a
LCK,arcyriaflavin-a
KCNH7,arcyriaflavin-a
SIRT2,arcyriaflavin-a
P2RY12,arcyriaflavin-a
HIF1A,alda-1
CATSPER4,alda-1
DDR2,alda-1
OPRL1,alda-1
SLC7A11,alda-1
FFAR2,alda-1
KCNMA1,alda-1
HRH4,alda-1
GHSR,alda-1
ALDH2,alda-1
COMT,alda-1
PTPN2,alda-1
KCNQ2,alda-1
ITGB2,alda-1
S1PR1,alda-1
FOXM1,alda-1
MAPK14,alda-1
SLCO2B1,alda-1
KCNN4,alda-1
GRIN2A,alda-1
CACNB4,alda-1
HSP90AB1,alda-1
CSK,alda-1
AKR1C1,alda-1
CHRM2,alda-1
TGFBR1,alda-1
TGM2,alda-1
CDK4,alda-1
LPAR1,alda-1
CHRM3,alda-1
UGT1A9,alda-1
HPGDS,alda-1
ADORA2A,alda-1
CCND1,alda-1
KCNN1,alda-1
ABL1,alda-1
SSTR2,alda-1
HSP90AA1,alda-1
TUBB4B,alda-1
EZH2,alda-1
PNLIP,alda-1
CYP2A6,alda-1
CSF1R,alda-1
S100B,alda-1
PDE7A,alda-1
AURKB,alda-1
CDC25A,alda-1
KCNK1,alda-1
CA14,alda-1
ICAM1,alda-1
GPR55,alda-1
OPRM1,alda-1
VEGFA,alda-1
ADH1C,alda-1
KCTD16,alda-1
CYP3A4,alda-1
AVPR1A,alda-1
MAPK8,alda-1
TNNC1,alda-1
GABRB2,alda-1
MMP2,alda-1
RET,alda-1
NAMPT,alda-1
CASP3,alda-1
KRAS,alda-1
BTK,alda-1
SLC29A1,alda-1
FFAR4,alda-1
PPARD,alda-1
BAX,alda-1
RGS4,alda-1
CDK7,alda-1
PPAT,alda-1
KCNJ1,alda-1
ATP5F1D,alda-1
PDPK1,alda-1
IGF1R,alda-1
MET,alda-1
GLRA3,alda-1
PIK3CG,alda-1
TBXAS1,alda-1
PLD1,alda-1
DHH,alda-1
AKT1,alda-1
CDK2,alda-1
PARP3,alda-1
PLK1,alda-1
ATM,alda-1
IMPDH1,alda-1
TUBB3,alda-1
BRAF,alda-1
HBB,alda-1
LYN,alda-1
ANXA1,alda-1
CCR1,alda-1
ALK,alda-1
HDAC3,alda-1
PTGIR,alda-1
RPL23A,alda-1
FLT3,alda-1
MME,alda-1
CTSG,alda-1
PAK4,alda-1
GPR119,alda-1
SCNN1G,alda-1
GJB4,alda-1
S1PR4,alda-1
IL1B,alda-1
F10,alda-1
ELANE,alda-1
RPL3,alda-1
ERBB2,alda-1
AKR1B1,alda-1
GUCY1B1,alda-1
ADRA2B,alda-1
HCK,alda-1
P3H1,alda-1
CA5A,alda-1
DCK,alda-1
TNF,alda-1
RNASE1,alda-1
PTGIS,alda-1
PRKCE,alda-1
FPR1,alda-1
FGF1,alda-1
CDK9,alda-1
KDR,alda-1
EDNRB,alda-1
ASIC1,alda-1
JAK1,alda-1
PLA2G1B,alda-1
BRD4,alda-1
TUBB,alda-1
AGER,alda-1
S1PR2,alda-1
PDE4D,alda-1
CHEK2,alda-1
PAK1,alda-1
HDAC6,alda-1
DYRK1B,alda-1
USP1,alda-1
CYP1A2,alda-1
CACNG1,alda-1
HTR2C,alda-1
DNMT3A,alda-1
PORCN,alda-1
GAA,alda-1
PRKCB,alda-1
PTK2B,alda-1
CLK1,alda-1
CACNA2D3,alda-1
HSD11B1,alda-1
HTR3A,alda-1
ADA,alda-1
PDE3A,alda-1
NTRK1,alda-1
LCK,alda-1
KCNH7,alda-1
SIRT2,alda-1
P2RY12,alda-1
HIF1A,meclofenamic-acid
CATSPER4,meclofenamic-acid
DDR2,meclofenamic-acid
OPRL1,meclofenamic-acid
SLC7A11,meclofenamic-acid
FFAR2,meclofenamic-acid
KCNMA1,meclofenamic-acid
HRH4,meclofenamic-acid
GHSR,meclofenamic-acid
ALDH2,meclofenamic-acid
COMT,meclofenamic-acid
PTPN2,meclofenamic-acid
KCNQ2,meclofenamic-acid
ITGB2,meclofenamic-acid
S1PR1,meclofenamic-acid
FOXM1,meclofenamic-acid
MAPK14,meclofenamic-acid
SLCO2B1,meclofenamic-acid
KCNN4,meclofenamic-acid
GRIN2A,meclofenamic-acid
CACNB4,meclofenamic-acid
HSP90AB1,meclofenamic-acid
CSK,meclofenamic-acid
AKR1C1,meclofenamic-acid
CHRM2,meclofenamic-acid
TGFBR1,meclofenamic-acid
TGM2,meclofenamic-acid
CDK4,meclofenamic-acid
LPAR1,meclofenamic-acid
CHRM3,meclofenamic-acid
UGT1A9,meclofenamic-acid
HPGDS,meclofenamic-acid
ADORA2A,meclofenamic-acid
CCND1,meclofenamic-acid
KCNN1,meclofenamic-acid
ABL1,meclofenamic-acid
SSTR2,meclofenamic-acid
HSP90AA1,meclofenamic-acid
TUBB4B,meclofenamic-acid
EZH2,meclofenamic-acid
PNLIP,meclofenamic-acid
CYP2A6,meclofenamic-acid
CSF1R,meclofenamic-acid
S100B,meclofenamic-acid
PDE7A,meclofenamic-acid
AURKB,meclofenamic-acid
CDC25A,meclofenamic-acid
KCNK1,meclofenamic-acid
CA14,meclofenamic-acid
ICAM1,meclofenamic-acid
GPR55,meclofenamic-acid
OPRM1,meclofenamic-acid
VEGFA,meclofenamic-acid
ADH1C,meclofenamic-acid
KCTD16,meclofenamic-acid
CYP3A4,meclofenamic-acid
AVPR1A,meclofenamic-acid
MAPK8,meclofenamic-acid
TNNC1,meclofenamic-acid
GABRB2,meclofenamic-acid
MMP2,meclofenamic-acid
RET,meclofenamic-acid
NAMPT,meclofenamic-acid
CASP3,meclofenamic-acid
KRAS,meclofenamic-acid
BTK,meclofenamic-acid
SLC29A1,meclofenamic-acid
FFAR4,meclofenamic-acid
PPARD,meclofenamic-acid
BAX,meclofenamic-acid
RGS4,meclofenamic-acid
CDK7,meclofenamic-acid
PPAT,meclofenamic-acid
KCNJ1,meclofenamic-acid
ATP5F1D,meclofenamic-acid
PDPK1,meclofenamic-acid
IGF1R,meclofenamic-acid
MET,meclofenamic-acid
GLRA3,meclofenamic-acid
PIK3CG,meclofenamic-acid
TBXAS1,meclofenamic-acid
PLD1,meclofenamic-acid
DHH,meclofenamic-acid
AKT1,meclofenamic-acid
CDK2,meclofenamic-acid
PARP3,meclofenamic-acid
PLK1,meclofenamic-acid
ATM,meclofenamic-acid
IMPDH1,meclofenamic-acid
TUBB3,meclofenamic-acid
BRAF,meclofenamic-acid
HBB,meclofenamic-acid
LYN,meclofenamic-acid
ANXA1,meclofenamic-acid
CCR1,meclofenamic-acid
ALK,meclofenamic-acid
HDAC3,meclofenamic-acid
PTGIR,meclofenamic-acid
RPL23A,meclofenamic-acid
FLT3,meclofenamic-acid
MME,meclofenamic-acid
CTSG,meclofenamic-acid
PAK4,meclofenamic-acid
GPR119,meclofenamic-acid
SCNN1G,meclofenamic-acid
GJB4,meclofenamic-acid
S1PR4,meclofenamic-acid
IL1B,meclofenamic-acid
F10,meclofenamic-acid
ELANE,meclofenamic-acid
RPL3,meclofenamic-acid
ERBB2,meclofenamic-acid
AKR1B1,meclofenamic-acid
GUCY1B1,meclofenamic-acid
ADRA2B,meclofenamic-acid
HCK,meclofenamic-acid
P3H1,meclofenamic-acid
CA5A,meclofenamic-acid
DCK,meclofenamic-acid
TNF,meclofenamic-acid
RNASE1,meclofenamic-acid
PTGIS,meclofenamic-acid
PRKCE,meclofenamic-acid
FPR1,meclofenamic-acid
FGF1,meclofenamic-acid
CDK9,meclofenamic-acid
KDR,meclofenamic-acid
EDNRB,meclofenamic-acid
ASIC1,meclofenamic-acid
JAK1,meclofenamic-acid
PLA2G1B,meclofenamic-acid
BRD4,meclofenamic-acid
TUBB,meclofenamic-acid
AGER,meclofenamic-acid
S1PR2,meclofenamic-acid
PDE4D,meclofenamic-acid
CHEK2,meclofenamic-acid
PAK1,meclofenamic-acid
HDAC6,meclofenamic-acid
DYRK1B,meclofenamic-acid
USP1,meclofenamic-acid
CYP1A2,meclofenamic-acid
CACNG1,meclofenamic-acid
HTR2C,meclofenamic-acid
DNMT3A,meclofenamic-acid
PORCN,meclofenamic-acid
GAA,meclofenamic-acid
PRKCB,meclofenamic-acid
PTK2B,meclofenamic-acid
CLK1,meclofenamic-acid
CACNA2D3,meclofenamic-acid
HSD11B1,meclofenamic-acid
HTR3A,meclofenamic-acid
ADA,meclofenamic-acid
PDE3A,meclofenamic-acid
NTRK1,meclofenamic-acid
LCK,meclofenamic-acid
KCNH7,meclofenamic-acid
SIRT2,meclofenamic-acid
P2RY12,meclofenamic-acid
HIF1A,GNF-5
CATSPER4,GNF-5
DDR2,GNF-5
OPRL1,GNF-5
SLC7A11,GNF-5
FFAR2,GNF-5
KCNMA1,GNF-5
HRH4,GNF-5
GHSR,GNF-5
ALDH2,GNF-5
COMT,GNF-5
PTPN2,GNF-5
KCNQ2,GNF-5
ITGB2,GNF-5
S1PR1,GNF-5
FOXM1,GNF-5
MAPK14,GNF-5
SLCO2B1,GNF-5
KCNN4,GNF-5
GRIN2A,GNF-5
CACNB4,GNF-5
HSP90AB1,GNF-5
CSK,GNF-5
AKR1C1,GNF-5
CHRM2,GNF-5
TGFBR1,GNF-5
TGM2,GNF-5
CDK4,GNF-5
LPAR1,GNF-5
CHRM3,GNF-5
UGT1A9,GNF-5
HPGDS,GNF-5
ADORA2A,GNF-5
CCND1,GNF-5
KCNN1,GNF-5
ABL1,GNF-5
SSTR2,GNF-5
HSP90AA1,GNF-5
TUBB4B,GNF-5
EZH2,GNF-5
PNLIP,GNF-5
CYP2A6,GNF-5
CSF1R,GNF-5
S100B,GNF-5
PDE7A,GNF-5
AURKB,GNF-5
CDC25A,GNF-5
KCNK1,GNF-5
CA14,GNF-5
ICAM1,GNF-5
GPR55,GNF-5
OPRM1,GNF-5
VEGFA,GNF-5
ADH1C,GNF-5
KCTD16,GNF-5
CYP3A4,GNF-5
AVPR1A,GNF-5
MAPK8,GNF-5
TNNC1,GNF-5
GABRB2,GNF-5
MMP2,GNF-5
RET,GNF-5
NAMPT,GNF-5
CASP3,GNF-5
KRAS,GNF-5
BTK,GNF-5
SLC29A1,GNF-5
FFAR4,GNF-5
PPARD,GNF-5
BAX,GNF-5
RGS4,GNF-5
CDK7,GNF-5
PPAT,GNF-5
KCNJ1,GNF-5
ATP5F1D,GNF-5
PDPK1,GNF-5
IGF1R,GNF-5
MET,GNF-5
GLRA3,GNF-5
PIK3CG,GNF-5
TBXAS1,GNF-5
PLD1,GNF-5
DHH,GNF-5
AKT1,GNF-5
CDK2,GNF-5
PARP3,GNF-5
PLK1,GNF-5
ATM,GNF-5
IMPDH1,GNF-5
TUBB3,GNF-5
BRAF,GNF-5
HBB,GNF-5
LYN,GNF-5
ANXA1,GNF-5
CCR1,GNF-5
ALK,GNF-5
HDAC3,GNF-5
PTGIR,GNF-5
RPL23A,GNF-5
FLT3,GNF-5
MME,GNF-5
CTSG,GNF-5
PAK4,GNF-5
GPR119,GNF-5
SCNN1G,GNF-5
GJB4,GNF-5
S1PR4,GNF-5
IL1B,GNF-5
F10,GNF-5
ELANE,GNF-5
RPL3,GNF-5
ERBB2,GNF-5
AKR1B1,GNF-5
GUCY1B1,GNF-5
ADRA2B,GNF-5
HCK,GNF-5
P3H1,GNF-5
CA5A,GNF-5
DCK,GNF-5
TNF,GNF-5
RNASE1,GNF-5
PTGIS,GNF-5
PRKCE,GNF-5
FPR1,GNF-5
FGF1,GNF-5
CDK9,GNF-5
KDR,GNF-5
EDNRB,GNF-5
ASIC1,GNF-5
JAK1,GNF-5
PLA2G1B,GNF-5
BRD4,GNF-5
TUBB,GNF-5
AGER,GNF-5
S1PR2,GNF-5
PDE4D,GNF-5
CHEK2,GNF-5
PAK1,GNF-5
HDAC6,GNF-5
DYRK1B,GNF-5
USP1,GNF-5
CYP1A2,GNF-5
CACNG1,GNF-5
HTR2C,GNF-5
DNMT3A,GNF-5
PORCN,GNF-5
GAA,GNF-5
PRKCB,GNF-5
PTK2B,GNF-5
CLK1,GNF-5
CACNA2D3,GNF-5
HSD11B1,GNF-5
HTR3A,GNF-5
ADA,GNF-5
PDE3A,GNF-5
NTRK1,GNF-5
LCK,GNF-5
KCNH7,GNF-5
SIRT2,GNF-5
P2RY12,GNF-5
HIF1A,AK-7
CATSPER4,AK-7
DDR2,AK-7
OPRL1,AK-7
SLC7A11,AK-7
FFAR2,AK-7
KCNMA1,AK-7
HRH4,AK-7
GHSR,AK-7
ALDH2,AK-7
COMT,AK-7
PTPN2,AK-7
KCNQ2,AK-7
ITGB2,AK-7
S1PR1,AK-7
FOXM1,AK-7
MAPK14,AK-7
SLCO2B1,AK-7
KCNN4,AK-7
GRIN2A,AK-7
CACNB4,AK-7
HSP90AB1,AK-7
CSK,AK-7
AKR1C1,AK-7
CHRM2,AK-7
TGFBR1,AK-7
TGM2,AK-7
CDK4,AK-7
LPAR1,AK-7
CHRM3,AK-7
UGT1A9,AK-7
HPGDS,AK-7
ADORA2A,AK-7
CCND1,AK-7
KCNN1,AK-7
ABL1,AK-7
SSTR2,AK-7
HSP90AA1,AK-7
TUBB4B,AK-7
EZH2,AK-7
PNLIP,AK-7
CYP2A6,AK-7
CSF1R,AK-7
S100B,AK-7
PDE7A,AK-7
AURKB,AK-7
CDC25A,AK-7
KCNK1,AK-7
CA14,AK-7
ICAM1,AK-7
GPR55,AK-7
OPRM1,AK-7
VEGFA,AK-7
ADH1C,AK-7
KCTD16,AK-7
CYP3A4,AK-7
AVPR1A,AK-7
MAPK8,AK-7
TNNC1,AK-7
GABRB2,AK-7
MMP2,AK-7
RET,AK-7
NAMPT,AK-7
CASP3,AK-7
KRAS,AK-7
BTK,AK-7
SLC29A1,AK-7
FFAR4,AK-7
PPARD,AK-7
BAX,AK-7
RGS4,AK-7
CDK7,AK-7
PPAT,AK-7
KCNJ1,AK-7
ATP5F1D,AK-7
PDPK1,AK-7
IGF1R,AK-7
MET,AK-7
GLRA3,AK-7
PIK3CG,AK-7
TBXAS1,AK-7
PLD1,AK-7
DHH,AK-7
AKT1,AK-7
CDK2,AK-7
PARP3,AK-7
PLK1,AK-7
ATM,AK-7
IMPDH1,AK-7
TUBB3,AK-7
BRAF,AK-7
HBB,AK-7
LYN,AK-7
ANXA1,AK-7
CCR1,AK-7
ALK,AK-7
HDAC3,AK-7
PTGIR,AK-7
RPL23A,AK-7
FLT3,AK-7
MME,AK-7
CTSG,AK-7
PAK4,AK-7
GPR119,AK-7
SCNN1G,AK-7
GJB4,AK-7
S1PR4,AK-7
IL1B,AK-7
F10,AK-7
ELANE,AK-7
RPL3,AK-7
ERBB2,AK-7
AKR1B1,AK-7
GUCY1B1,AK-7
ADRA2B,AK-7
HCK,AK-7
P3H1,AK-7
CA5A,AK-7
DCK,AK-7
TNF,AK-7
RNASE1,AK-7
PTGIS,AK-7
PRKCE,AK-7
FPR1,AK-7
FGF1,AK-7
CDK9,AK-7
KDR,AK-7
EDNRB,AK-7
ASIC1,AK-7
JAK1,AK-7
PLA2G1B,AK-7
BRD4,AK-7
TUBB,AK-7
AGER,AK-7
S1PR2,AK-7
PDE4D,AK-7
CHEK2,AK-7
PAK1,AK-7
HDAC6,AK-7
DYRK1B,AK-7
USP1,AK-7
CYP1A2,AK-7
CACNG1,AK-7
HTR2C,AK-7
DNMT3A,AK-7
PORCN,AK-7
GAA,AK-7
PRKCB,AK-7
PTK2B,AK-7
CLK1,AK-7
CACNA2D3,AK-7
HSD11B1,AK-7
HTR3A,AK-7
ADA,AK-7
PDE3A,AK-7
NTRK1,AK-7
LCK,AK-7
KCNH7,AK-7
SIRT2,AK-7
P2RY12,AK-7
HIF1A,BVT-948
CATSPER4,BVT-948
DDR2,BVT-948
OPRL1,BVT-948
SLC7A11,BVT-948
FFAR2,BVT-948
KCNMA1,BVT-948
HRH4,BVT-948
GHSR,BVT-948
ALDH2,BVT-948
COMT,BVT-948
PTPN2,BVT-948
KCNQ2,BVT-948
ITGB2,BVT-948
S1PR1,BVT-948
FOXM1,BVT-948
MAPK14,BVT-948
SLCO2B1,BVT-948
KCNN4,BVT-948
GRIN2A,BVT-948
CACNB4,BVT-948
HSP90AB1,BVT-948
CSK,BVT-948
AKR1C1,BVT-948
CHRM2,BVT-948
TGFBR1,BVT-948
TGM2,BVT-948
CDK4,BVT-948
LPAR1,BVT-948
CHRM3,BVT-948
UGT1A9,BVT-948
HPGDS,BVT-948
ADORA2A,BVT-948
CCND1,BVT-948
KCNN1,BVT-948
ABL1,BVT-948
SSTR2,BVT-948
HSP90AA1,BVT-948
TUBB4B,BVT-948
EZH2,BVT-948
PNLIP,BVT-948
CYP2A6,BVT-948
CSF1R,BVT-948
S100B,BVT-948
PDE7A,BVT-948
AURKB,BVT-948
CDC25A,BVT-948
KCNK1,BVT-948
CA14,BVT-948
ICAM1,BVT-948
GPR55,BVT-948
OPRM1,BVT-948
VEGFA,BVT-948
ADH1C,BVT-948
KCTD16,BVT-948
CYP3A4,BVT-948
AVPR1A,BVT-948
MAPK8,BVT-948
TNNC1,BVT-948
GABRB2,BVT-948
MMP2,BVT-948
RET,BVT-948
NAMPT,BVT-948
CASP3,BVT-948
KRAS,BVT-948
BTK,BVT-948
SLC29A1,BVT-948
FFAR4,BVT-948
PPARD,BVT-948
BAX,BVT-948
RGS4,BVT-948
CDK7,BVT-948
PPAT,BVT-948
KCNJ1,BVT-948
ATP5F1D,BVT-948
PDPK1,BVT-948
IGF1R,BVT-948
MET,BVT-948
GLRA3,BVT-948
PIK3CG,BVT-948
TBXAS1,BVT-948
PLD1,BVT-948
DHH,BVT-948
AKT1,BVT-948
CDK2,BVT-948
PARP3,BVT-948
PLK1,BVT-948
ATM,BVT-948
IMPDH1,BVT-948
TUBB3,BVT-948
BRAF,BVT-948
HBB,BVT-948
LYN,BVT-948
ANXA1,BVT-948
CCR1,BVT-948
ALK,BVT-948
HDAC3,BVT-948
PTGIR,BVT-948
RPL23A,BVT-948
FLT3,BVT-948
MME,BVT-948
CTSG,BVT-948
PAK4,BVT-948
GPR119,BVT-948
SCNN1G,BVT-948
GJB4,BVT-948
S1PR4,BVT-948
IL1B,BVT-948
F10,BVT-948
ELANE,BVT-948
RPL3,BVT-948
ERBB2,BVT-948
AKR1B1,BVT-948
GUCY1B1,BVT-948
ADRA2B,BVT-948
HCK,BVT-948
P3H1,BVT-948
CA5A,BVT-948
DCK,BVT-948
TNF,BVT-948
RNASE1,BVT-948
PTGIS,BVT-948
PRKCE,BVT-948
FPR1,BVT-948
FGF1,BVT-948
CDK9,BVT-948
KDR,BVT-948
EDNRB,BVT-948
ASIC1,BVT-948
JAK1,BVT-948
PLA2G1B,BVT-948
BRD4,BVT-948
TUBB,BVT-948
AGER,BVT-948
S1PR2,BVT-948
PDE4D,BVT-948
CHEK2,BVT-948
PAK1,BVT-948
HDAC6,BVT-948
DYRK1B,BVT-948
USP1,BVT-948
CYP1A2,BVT-948
CACNG1,BVT-948
HTR2C,BVT-948
DNMT3A,BVT-948
PORCN,BVT-948
GAA,BVT-948
PRKCB,BVT-948
PTK2B,BVT-948
CLK1,BVT-948
CACNA2D3,BVT-948
HSD11B1,BVT-948
HTR3A,BVT-948
ADA,BVT-948
PDE3A,BVT-948
NTRK1,BVT-948
LCK,BVT-948
KCNH7,BVT-948
SIRT2,BVT-948
P2RY12,BVT-948
HIF1A,SirReal-2
CATSPER4,SirReal-2
DDR2,SirReal-2
OPRL1,SirReal-2
SLC7A11,SirReal-2
FFAR2,SirReal-2
KCNMA1,SirReal-2
HRH4,SirReal-2
GHSR,SirReal-2
ALDH2,SirReal-2
COMT,SirReal-2
PTPN2,SirReal-2
KCNQ2,SirReal-2
ITGB2,SirReal-2
S1PR1,SirReal-2
FOXM1,SirReal-2
MAPK14,SirReal-2
SLCO2B1,SirReal-2
KCNN4,SirReal-2
GRIN2A,SirReal-2
CACNB4,SirReal-2
HSP90AB1,SirReal-2
CSK,SirReal-2
AKR1C1,SirReal-2
CHRM2,SirReal-2
TGFBR1,SirReal-2
TGM2,SirReal-2
CDK4,SirReal-2
LPAR1,SirReal-2
CHRM3,SirReal-2
UGT1A9,SirReal-2
HPGDS,SirReal-2
ADORA2A,SirReal-2
CCND1,SirReal-2
KCNN1,SirReal-2
ABL1,SirReal-2
SSTR2,SirReal-2
HSP90AA1,SirReal-2
TUBB4B,SirReal-2
EZH2,SirReal-2
PNLIP,SirReal-2
CYP2A6,SirReal-2
CSF1R,SirReal-2
S100B,SirReal-2
PDE7A,SirReal-2
AURKB,SirReal-2
CDC25A,SirReal-2
KCNK1,SirReal-2
CA14,SirReal-2
ICAM1,SirReal-2
GPR55,SirReal-2
OPRM1,SirReal-2
VEGFA,SirReal-2
ADH1C,SirReal-2
KCTD16,SirReal-2
CYP3A4,SirReal-2
AVPR1A,SirReal-2
MAPK8,SirReal-2
TNNC1,SirReal-2
GABRB2,SirReal-2
MMP2,SirReal-2
RET,SirReal-2
NAMPT,SirReal-2
CASP3,SirReal-2
KRAS,SirReal-2
BTK,SirReal-2
SLC29A1,SirReal-2
FFAR4,SirReal-2
PPARD,SirReal-2
BAX,SirReal-2
RGS4,SirReal-2
CDK7,SirReal-2
PPAT,SirReal-2
KCNJ1,SirReal-2
ATP5F1D,SirReal-2
PDPK1,SirReal-2
IGF1R,SirReal-2
MET,SirReal-2
GLRA3,SirReal-2
PIK3CG,SirReal-2
TBXAS1,SirReal-2
PLD1,SirReal-2
DHH,SirReal-2
AKT1,SirReal-2
CDK2,SirReal-2
PARP3,SirReal-2
PLK1,SirReal-2
ATM,SirReal-2
IMPDH1,SirReal-2
TUBB3,SirReal-2
BRAF,SirReal-2
HBB,SirReal-2
LYN,SirReal-2
ANXA1,SirReal-2
CCR1,SirReal-2
ALK,SirReal-2
HDAC3,SirReal-2
PTGIR,SirReal-2
RPL23A,SirReal-2
FLT3,SirReal-2
MME,SirReal-2
CTSG,SirReal-2
PAK4,SirReal-2
GPR119,SirReal-2
SCNN1G,SirReal-2
GJB4,SirReal-2
