gene,compound
DHH,thiostrepton
AKT1,thiostrepton
CDK2,thiostrepton
PARP3,thiostrepton
ATM,thiostrepton
IMPDH1,thiostrepton
TUBB3,thiostrepton
LYN,thiostrepton
ANXA1,thiostrepton
CCR1,thiostrepton
ALK,thiostrepton
PTGIR,thiostrepton
RPL23A,thiostrepton
MME,thiostrepton
CTSG,thiostrepton
PAK4,thiostrepton
GJB4,thiostrepton
IL1B,thiostrepton
F10,thiostrepton
ELANE,thiostrepton
RPL3,thiostrepton
AKR1B1,thiostrepton
ADRA2B,thiostrepton
HCK,thiostrepton
TNF,thiostrepton
RNASE1,thiostrepton
PTGIS,thiostrepton
FPR1,thiostrepton
CDK9,thiostrepton
EDNRB,thiostrepton
PLA2G1B,thiostrepton
BRD4,thiostrepton
TUBB,thiostrepton
AGER,thiostrepton
S1PR2,thiostrepton
HDAC6,thiostrepton
DYRK1B,thiostrepton
CACNG1,thiostrepton
HTR2C,thiostrepton
GAA,thiostrepton
PRKCB,thiostrepton
PTK2B,thiostrepton
CLK1,thiostrepton
CACNA2D3,thiostrepton
ADA,thiostrepton
PDE3A,thiostrepton
NTRK1,thiostrepton
LCK,thiostrepton
KCNH7,thiostrepton
P2RY12,thiostrepton
HIF1A,arcyriaflavin-a
DDR2,arcyriaflavin-a
SLC7A11,arcyriaflavin-a
FFAR2,arcyriaflavin-a
KCNMA1,arcyriaflavin-a
HRH4,arcyriaflavin-a
ALDH2,arcyriaflavin-a
KCNQ2,arcyriaflavin-a
ITGB2,arcyriaflavin-a
S1PR1,arcyriaflavin-a
FOXM1,arcyriaflavin-a
MAPK14,arcyriaflavin-a
KCNN4,arcyriaflavin-a
GRIN2A,arcyriaflavin-a
CACNB4,arcyriaflavin-a
CSK,arcyriaflavin-a
AKR1C1,arcyriaflavin-a
TGFBR1,arcyriaflavin-a
TGM2,arcyriaflavin-a
CDK4,arcyriaflavin-a
LPAR1,arcyriaflavin-a
CHRM3,arcyriaflavin-a
UGT1A9,arcyriaflavin-a
HPGDS,arcyriaflavin-a
ABL1,arcyriaflavin-a
HSP90AA1,arcyriaflavin-a
TUBB4B,arcyriaflavin-a
PNLIP,arcyriaflavin-a
CYP2A6,arcyriaflavin-a
S100B,arcyriaflavin-a
PDE7A,arcyriaflavin-a
AURKB,arcyriaflavin-a
CDC25A,arcyriaflavin-a
KCNK1,arcyriaflavin-a
ICAM1,arcyriaflavin-a
GPR55,arcyriaflavin-a
OPRM1,arcyriaflavin-a
ADH1C,arcyriaflavin-a
TNNC1,arcyriaflavin-a
GABRB2,arcyriaflavin-a
MMP2,arcyriaflavin-a
NAMPT,arcyriaflavin-a
CASP3,arcyriaflavin-a
SLC29A1,arcyriaflavin-a
FFAR4,arcyriaflavin-a
PPARD,arcyriaflavin-a
BAX,arcyriaflavin-a
RGS4,arcyriaflavin-a
PDPK1,arcyriaflavin-a
IGF1R,arcyriaflavin-a
GLRA3,arcyriaflavin-a
PIK3CG,arcyriaflavin-a
DHH,arcyriaflavin-a
AKT1,arcyriaflavin-a
PARP3,arcyriaflavin-a
PLK1,arcyriaflavin-a
BRAF,arcyriaflavin-a
HBB,arcyriaflavin-a
ANXA1,arcyriaflavin-a
CCR1,arcyriaflavin-a
ALK,arcyriaflavin-a
HDAC3,arcyriaflavin-a
PTGIR,arcyriaflavin-a
RPL23A,arcyriaflavin-a
FLT3,arcyriaflavin-a
CTSG,arcyriaflavin-a
GPR119,arcyriaflavin-a
SCNN1G,arcyriaflavin-a
GJB4,arcyriaflavin-a
S1PR4,arcyriaflavin-a
IL1B,arcyriaflavin-a
F10,arcyriaflavin-a
RPL3,arcyriaflavin-a
ERBB2,arcyriaflavin-a
AKR1B1,arcyriaflavin-a
HCK,arcyriaflavin-a
P3H1,arcyriaflavin-a
CA5A,arcyriaflavin-a
DCK,arcyriaflavin-a
TNF,arcyriaflavin-a
RNASE1,arcyriaflavin-a
PRKCE,arcyriaflavin-a
FGF1,arcyriaflavin-a
CDK9,arcyriaflavin-a
KDR,arcyriaflavin-a
EDNRB,arcyriaflavin-a
ASIC1,arcyriaflavin-a
JAK1,arcyriaflavin-a
PLA2G1B,arcyriaflavin-a
BRD4,arcyriaflavin-a
CHEK2,arcyriaflavin-a
PAK1,arcyriaflavin-a
HDAC6,arcyriaflavin-a
USP1,arcyriaflavin-a
CYP1A2,arcyriaflavin-a
CACNG1,arcyriaflavin-a
HTR2C,arcyriaflavin-a
DNMT3A,arcyriaflavin-a
PORCN,arcyriaflavin-a
GAA,arcyriaflavin-a
PRKCB,arcyriaflavin-a
PTK2B,arcyriaflavin-a
CACNA2D3,arcyriaflavin-a
ADA,arcyriaflavin-a
LCK,arcyriaflavin-a
KCNH7,arcyriaflavin-a
SIRT2,arcyriaflavin-a
P2RY12,arcyriaflavin-a
HIF1A,CYM-5520
DDR2,CYM-5520
OPRL1,CYM-5520
FFAR2,CYM-5520
ALDH2,CYM-5520
COMT,CYM-5520
KCNQ2,CYM-5520
ITGB2,CYM-5520
MAPK14,CYM-5520
GRIN2A,CYM-5520
CACNB4,CYM-5520
HSP90AB1,CYM-5520
CSK,CYM-5520
AKR1C1,CYM-5520
TGFBR1,CYM-5520
TGM2,CYM-5520
CDK4,CYM-5520
LPAR1,CYM-5520
ADORA2A,CYM-5520
CCND1,CYM-5520
KCNN1,CYM-5520
TUBB4B,CYM-5520
PNLIP,CYM-5520
CYP2A6,CYM-5520
CSF1R,CYM-5520
S100B,CYM-5520
PDE7A,CYM-5520
AURKB,CYM-5520
CA14,CYM-5520
GPR55,CYM-5520
OPRM1,CYM-5520
KCTD16,CYM-5520
AVPR1A,CYM-5520
MAPK8,CYM-5520
GABRB2,CYM-5520
CASP3,CYM-5520
KRAS,CYM-5520
FFAR4,CYM-5520
PPARD,CYM-5520
CDK7,CYM-5520
PPAT,CYM-5520
ATP5F1D,CYM-5520
PDPK1,CYM-5520
MET,CYM-5520
PIK3CG,CYM-5520
TBXAS1,CYM-5520
PLD1,CYM-5520
DHH,CYM-5520
AKT1,CYM-5520
CDK2,CYM-5520
ATM,CYM-5520
TUBB3,CYM-5520
BRAF,CYM-5520
HBB,CYM-5520
LYN,CYM-5520
ANXA1,CYM-5520
ALK,CYM-5520
HDAC3,CYM-5520
PTGIR,CYM-5520
RPL23A,CYM-5520
FLT3,CYM-5520
GPR119,CYM-5520
SCNN1G,CYM-5520
IL1B,CYM-5520
F10,CYM-5520
AKR1B1,CYM-5520
GUCY1B1,CYM-5520
P3H1,CYM-5520
CA5A,CYM-5520
DCK,CYM-5520
TNF,CYM-5520
RNASE1,CYM-5520
PRKCE,CYM-5520
FPR1,CYM-5520
FGF1,CYM-5520
CDK9,CYM-5520
KDR,CYM-5520
JAK1,CYM-5520
TUBB,CYM-5520
S1PR2,CYM-5520
CHEK2,CYM-5520
PAK1,CYM-5520
HDAC6,CYM-5520
DYRK1B,CYM-5520
CYP1A2,CYM-5520
HTR2C,CYM-5520
DNMT3A,CYM-5520
PORCN,CYM-5520
GAA,CYM-5520
PTK2B,CYM-5520
CACNA2D3,CYM-5520
ADA,CYM-5520
PDE3A,CYM-5520
NTRK1,CYM-5520
SIRT2,CYM-5520
CATSPER4,fludarabine
DDR2,fludarabine
OPRL1,fludarabine
SLC7A11,fludarabine
KCNMA1,fludarabine
GHSR,fludarabine
ALDH2,fludarabine
COMT,fludarabine
PTPN2,fludarabine
ITGB2,fludarabine
SLCO2B1,fludarabine
CACNB4,fludarabine
HSP90AB1,fludarabine
CSK,fludarabine
AKR1C1,fludarabine
CDK4,fludarabine
LPAR1,fludarabine
UGT1A9,fludarabine
HPGDS,fludarabine
ADORA2A,fludarabine
KCNN1,fludarabine
CSF1R,fludarabine
S100B,fludarabine
AURKB,fludarabine
CA14,fludarabine
OPRM1,fludarabine
ADH1C,fludarabine
MAPK8,fludarabine
RET,fludarabine
NAMPT,fludarabine
CASP3,fludarabine
FFAR4,fludarabine
BAX,fludarabine
CDK7,fludarabine
KCNJ1,fludarabine
ATP5F1D,fludarabine
PDPK1,fludarabine
IGF1R,fludarabine
MET,fludarabine
PIK3CG,fludarabine
PLD1,fludarabine
CDK2,fludarabine
PLK1,fludarabine
ATM,fludarabine
TUBB3,fludarabine
BRAF,fludarabine
LYN,fludarabine
CCR1,fludarabine
ALK,fludarabine
HDAC3,fludarabine
FLT3,fludarabine
MME,fludarabine
GJB4,fludarabine
IL1B,fludarabine
ELANE,fludarabine
AKR1B1,fludarabine
GUCY1B1,fludarabine
ADRA2B,fludarabine
HCK,fludarabine
P3H1,fludarabine
DCK,fludarabine
TNF,fludarabine
FGF1,fludarabine
CDK9,fludarabine
KDR,fludarabine
EDNRB,fludarabine
ASIC1,fludarabine
JAK1,fludarabine
PLA2G1B,fludarabine
PAK1,fludarabine
HDAC6,fludarabine
DYRK1B,fludarabine
USP1,fludarabine
CYP1A2,fludarabine
CACNG1,fludarabine
DNMT3A,fludarabine
PRKCB,fludarabine
CLK1,fludarabine
HSD11B1,fludarabine
HTR3A,fludarabine
PDE3A,fludarabine
NTRK1,fludarabine
LCK,fludarabine
KCNH7,fludarabine
HIF1A,alda-1
CATSPER4,alda-1
DDR2,alda-1
OPRL1,alda-1
HRH4,alda-1
ALDH2,alda-1
COMT,alda-1
PTPN2,alda-1
KCNQ2,alda-1
ITGB2,alda-1
FOXM1,alda-1
MAPK14,alda-1
KCNN4,alda-1
GRIN2A,alda-1
CACNB4,alda-1
HSP90AB1,alda-1
CSK,alda-1
AKR1C1,alda-1
CHRM2,alda-1
TGM2,alda-1
CDK4,alda-1
LPAR1,alda-1
CHRM3,alda-1
UGT1A9,alda-1
HPGDS,alda-1
CCND1,alda-1
TUBB4B,alda-1
EZH2,alda-1
S100B,alda-1
PDE7A,alda-1
CDC25A,alda-1
KCNK1,alda-1
GPR55,alda-1
OPRM1,alda-1
VEGFA,alda-1
KCTD16,alda-1
CYP3A4,alda-1
TNNC1,alda-1
GABRB2,alda-1
MMP2,alda-1
RET,alda-1
NAMPT,alda-1
BTK,alda-1
SLC29A1,alda-1
PPARD,alda-1
BAX,alda-1
RGS4,alda-1
PPAT,alda-1
KCNJ1,alda-1
ATP5F1D,alda-1
PDPK1,alda-1
MET,alda-1
GLRA3,alda-1
PIK3CG,alda-1
TBXAS1,alda-1
PLD1,alda-1
DHH,alda-1
AKT1,alda-1
CDK2,alda-1
PARP3,alda-1
PLK1,alda-1
IMPDH1,alda-1
BRAF,alda-1
HBB,alda-1
MME,alda-1
PAK4,alda-1
GPR119,alda-1
SCNN1G,alda-1
S1PR4,alda-1
F10,alda-1
ELANE,alda-1
ERBB2,alda-1
AKR1B1,alda-1
GUCY1B1,alda-1
P3H1,alda-1
TNF,alda-1
RNASE1,alda-1
PRKCE,alda-1
FPR1,alda-1
FGF1,alda-1
KDR,alda-1
JAK1,alda-1
S1PR2,alda-1
PDE4D,alda-1
PAK1,alda-1
HDAC6,alda-1
DYRK1B,alda-1
CACNG1,alda-1
HTR2C,alda-1
CACNA2D3,alda-1
HSD11B1,alda-1
HTR3A,alda-1
ADA,alda-1
NTRK1,alda-1
LCK,alda-1
KCNH7,alda-1
P2RY12,alda-1
HIF1A,meclofenamic-acid
DDR2,meclofenamic-acid
OPRL1,meclofenamic-acid
FFAR2,meclofenamic-acid
KCNMA1,meclofenamic-acid
HRH4,meclofenamic-acid
GHSR,meclofenamic-acid
ALDH2,meclofenamic-acid
COMT,meclofenamic-acid
ITGB2,meclofenamic-acid
FOXM1,meclofenamic-acid
MAPK14,meclofenamic-acid
CACNB4,meclofenamic-acid
HSP90AB1,meclofenamic-acid
AKR1C1,meclofenamic-acid
TGM2,meclofenamic-acid
CDK4,meclofenamic-acid
CHRM3,meclofenamic-acid
UGT1A9,meclofenamic-acid
HPGDS,meclofenamic-acid
KCNN1,meclofenamic-acid
SSTR2,meclofenamic-acid
HSP90AA1,meclofenamic-acid
TUBB4B,meclofenamic-acid
EZH2,meclofenamic-acid
PNLIP,meclofenamic-acid
S100B,meclofenamic-acid
PDE7A,meclofenamic-acid
AURKB,meclofenamic-acid
CDC25A,meclofenamic-acid
KCNK1,meclofenamic-acid
ICAM1,meclofenamic-acid
GPR55,meclofenamic-acid
OPRM1,meclofenamic-acid
VEGFA,meclofenamic-acid
ADH1C,meclofenamic-acid
KCTD16,meclofenamic-acid
TNNC1,meclofenamic-acid
MMP2,meclofenamic-acid
RET,meclofenamic-acid
CASP3,meclofenamic-acid
BAX,meclofenamic-acid
RGS4,meclofenamic-acid
CDK7,meclofenamic-acid
PPAT,meclofenamic-acid
ATP5F1D,meclofenamic-acid
IGF1R,meclofenamic-acid
MET,meclofenamic-acid
TBXAS1,meclofenamic-acid
PLD1,meclofenamic-acid
DHH,meclofenamic-acid
AKT1,meclofenamic-acid
PLK1,meclofenamic-acid
IMPDH1,meclofenamic-acid
HBB,meclofenamic-acid
CCR1,meclofenamic-acid
ALK,meclofenamic-acid
PTGIR,meclofenamic-acid
FLT3,meclofenamic-acid
MME,meclofenamic-acid
CTSG,meclofenamic-acid
GPR119,meclofenamic-acid
GJB4,meclofenamic-acid
IL1B,meclofenamic-acid
F10,meclofenamic-acid
ELANE,meclofenamic-acid
RPL3,meclofenamic-acid
ERBB2,meclofenamic-acid
GUCY1B1,meclofenamic-acid
ADRA2B,meclofenamic-acid
HCK,meclofenamic-acid
CA5A,meclofenamic-acid
PTGIS,meclofenamic-acid
PRKCE,meclofenamic-acid
FGF1,meclofenamic-acid
KDR,meclofenamic-acid
EDNRB,meclofenamic-acid
ASIC1,meclofenamic-acid
JAK1,meclofenamic-acid
PLA2G1B,meclofenamic-acid
AGER,meclofenamic-acid
S1PR2,meclofenamic-acid
PDE4D,meclofenamic-acid
CHEK2,meclofenamic-acid
HDAC6,meclofenamic-acid
DYRK1B,meclofenamic-acid
USP1,meclofenamic-acid
CYP1A2,meclofenamic-acid
CACNG1,meclofenamic-acid
HTR2C,meclofenamic-acid
DNMT3A,meclofenamic-acid
GAA,meclofenamic-acid
PTK2B,meclofenamic-acid
HSD11B1,meclofenamic-acid
HTR3A,meclofenamic-acid
LCK,meclofenamic-acid
KCNH7,meclofenamic-acid
P2RY12,meclofenamic-acid
HIF1A,GNF-5
CATSPER4,GNF-5
DDR2,GNF-5
OPRL1,GNF-5
HRH4,GNF-5
GHSR,GNF-5
KCNQ2,GNF-5
S1PR1,GNF-5
MAPK14,GNF-5
SLCO2B1,GNF-5
KCNN4,GNF-5
GRIN2A,GNF-5
TGFBR1,GNF-5
CDK4,GNF-5
LPAR1,GNF-5
CHRM3,GNF-5
HPGDS,GNF-5
CCND1,GNF-5
EZH2,GNF-5
S100B,GNF-5
AURKB,GNF-5
CDC25A,GNF-5
CA14,GNF-5
ICAM1,GNF-5
GPR55,GNF-5
OPRM1,GNF-5
ADH1C,GNF-5
KCTD16,GNF-5
CYP3A4,GNF-5
AVPR1A,GNF-5
MAPK8,GNF-5
TNNC1,GNF-5
GABRB2,GNF-5
RET,GNF-5
NAMPT,GNF-5
CASP3,GNF-5
KRAS,GNF-5
BTK,GNF-5
SLC29A1,GNF-5
FFAR4,GNF-5
PPARD,GNF-5
RGS4,GNF-5
PPAT,GNF-5
KCNJ1,GNF-5
ATP5F1D,GNF-5
PDPK1,GNF-5
MET,GNF-5
GLRA3,GNF-5
TBXAS1,GNF-5
PLD1,GNF-5
DHH,GNF-5
AKT1,GNF-5
CDK2,GNF-5
PARP3,GNF-5
PLK1,GNF-5
IMPDH1,GNF-5
TUBB3,GNF-5
BRAF,GNF-5
HBB,GNF-5
LYN,GNF-5
ALK,GNF-5
HDAC3,GNF-5
RPL23A,GNF-5
FLT3,GNF-5
CTSG,GNF-5
PAK4,GNF-5
GPR119,GNF-5
IL1B,GNF-5
ERBB2,GNF-5
AKR1B1,GNF-5
GUCY1B1,GNF-5
HCK,GNF-5
CA5A,GNF-5
DCK,GNF-5
TNF,GNF-5
RNASE1,GNF-5
PTGIS,GNF-5
FPR1,GNF-5
FGF1,GNF-5
KDR,GNF-5
JAK1,GNF-5
PLA2G1B,GNF-5
TUBB,GNF-5
AGER,GNF-5
DYRK1B,GNF-5
USP1,GNF-5
CACNG1,GNF-5
GAA,GNF-5
CLK1,GNF-5
CACNA2D3,GNF-5
HSD11B1,GNF-5
HTR3A,GNF-5
ADA,GNF-5
HIF1A,NS-309
CATSPER4,NS-309
DDR2,NS-309
KCNMA1,NS-309
HRH4,NS-309
ALDH2,NS-309
COMT,NS-309
KCNQ2,NS-309
FOXM1,NS-309
SLCO2B1,NS-309
CHRM2,NS-309
TGFBR1,NS-309
TGM2,NS-309
CHRM3,NS-309
UGT1A9,NS-309
HPGDS,NS-309
ADORA2A,NS-309
CCND1,NS-309
KCNN1,NS-309
EZH2,NS-309
PNLIP,NS-309
CYP2A6,NS-309
CSF1R,NS-309
PDE7A,NS-309
AURKB,NS-309
CA14,NS-309
GPR55,NS-309
ADH1C,NS-309
KCTD16,NS-309
AVPR1A,NS-309
TNNC1,NS-309
GABRB2,NS-309
MMP2,NS-309
RET,NS-309
KRAS,NS-309
BTK,NS-309
FFAR4,NS-309
CDK7,NS-309
KCNJ1,NS-309
IGF1R,NS-309
MET,NS-309
PIK3CG,NS-309
PLD1,NS-309
DHH,NS-309
AKT1,NS-309
CDK2,NS-309
PLK1,NS-309
IMPDH1,NS-309
BRAF,NS-309
LYN,NS-309
HDAC3,NS-309
PTGIR,NS-309
RPL23A,NS-309
FLT3,NS-309
CTSG,NS-309
GPR119,NS-309
GJB4,NS-309
S1PR4,NS-309
F10,NS-309
ERBB2,NS-309
ADRA2B,NS-309
HCK,NS-309
CA5A,NS-309
DCK,NS-309
TNF,NS-309
CDK9,NS-309
KDR,NS-309
ASIC1,NS-309
JAK1,NS-309
PLA2G1B,NS-309
BRD4,NS-309
TUBB,NS-309
PDE4D,NS-309
PAK1,NS-309
DYRK1B,NS-309
USP1,NS-309
DNMT3A,NS-309
GAA,NS-309
HTR3A,NS-309
PDE3A,NS-309
KCNH7,NS-309
HIF1A,AK-7
CATSPER4,AK-7
DDR2,AK-7
SLC7A11,AK-7
FFAR2,AK-7
KCNMA1,AK-7
GHSR,AK-7
COMT,AK-7
PTPN2,AK-7
KCNQ2,AK-7
S1PR1,AK-7
FOXM1,AK-7
SLCO2B1,AK-7
GRIN2A,AK-7
CACNB4,AK-7
HSP90AB1,AK-7
CSK,AK-7
TGFBR1,AK-7
TGM2,AK-7
UGT1A9,AK-7
HPGDS,AK-7
ADORA2A,AK-7
CCND1,AK-7
TUBB4B,AK-7
EZH2,AK-7
PNLIP,AK-7
CYP2A6,AK-7
S100B,AK-7
PDE7A,AK-7
CDC25A,AK-7
KCNK1,AK-7
CA14,AK-7
ICAM1,AK-7
GPR55,AK-7
VEGFA,AK-7
ADH1C,AK-7
KCTD16,AK-7
MAPK8,AK-7
TNNC1,AK-7
GABRB2,AK-7
RET,AK-7
FFAR4,AK-7
CDK7,AK-7
PPAT,AK-7
ATP5F1D,AK-7
MET,AK-7
PLD1,AK-7
AKT1,AK-7
ATM,AK-7
TUBB3,AK-7
BRAF,AK-7
HBB,AK-7
ANXA1,AK-7
CCR1,AK-7
ALK,AK-7
PTGIR,AK-7
RPL23A,AK-7
FLT3,AK-7
MME,AK-7
GPR119,AK-7
SCNN1G,AK-7
GJB4,AK-7
S1PR4,AK-7
IL1B,AK-7
F10,AK-7
ELANE,AK-7
ERBB2,AK-7
AKR1B1,AK-7
GUCY1B1,AK-7
P3H1,AK-7
CA5A,AK-7
DCK,AK-7
TNF,AK-7
PRKCE,AK-7
FGF1,AK-7
KDR,AK-7
EDNRB,AK-7
PLA2G1B,AK-7
BRD4,AK-7
TUBB,AK-7
AGER,AK-7
S1PR2,AK-7
PDE4D,AK-7
HDAC6,AK-7
DYRK1B,AK-7
CYP1A2,AK-7
CACNG1,AK-7
HTR2C,AK-7
PORCN,AK-7
PRKCB,AK-7
PTK2B,AK-7
CACNA2D3,AK-7
HSD11B1,AK-7
HTR3A,AK-7
PDE3A,AK-7
NTRK1,AK-7
LCK,AK-7
P2RY12,AK-7
CATSPER4,BVT-948
OPRL1,BVT-948
SLC7A11,BVT-948
FFAR2,BVT-948
KCNMA1,BVT-948
HRH4,BVT-948
ALDH2,BVT-948
KCNQ2,BVT-948
ITGB2,BVT-948
FOXM1,BVT-948
MAPK14,BVT-948
SLCO2B1,BVT-948
KCNN4,BVT-948
AKR1C1,BVT-948
CHRM2,BVT-948
TGFBR1,BVT-948
LPAR1,BVT-948
ADORA2A,BVT-948
CCND1,BVT-948
ABL1,BVT-948
SSTR2,BVT-948
HSP90AA1,BVT-948
TUBB4B,BVT-948
EZH2,BVT-948
PNLIP,BVT-948
PDE7A,BVT-948
CDC25A,BVT-948
KCNK1,BVT-948
ICAM1,BVT-948
OPRM1,BVT-948
CYP3A4,BVT-948
TNNC1,BVT-948
GABRB2,BVT-948
MMP2,BVT-948
RET,BVT-948
NAMPT,BVT-948
SLC29A1,BVT-948
FFAR4,BVT-948
PPARD,BVT-948
CDK7,BVT-948
KCNJ1,BVT-948
ATP5F1D,BVT-948
PDPK1,BVT-948
IGF1R,BVT-948
GLRA3,BVT-948
TBXAS1,BVT-948
AKT1,BVT-948
PARP3,BVT-948
HBB,BVT-948
LYN,BVT-948
ANXA1,BVT-948
ALK,BVT-948
PTGIR,BVT-948
FLT3,BVT-948
MME,BVT-948
CTSG,BVT-948
PAK4,BVT-948
SCNN1G,BVT-948
S1PR4,BVT-948
IL1B,BVT-948
RPL3,BVT-948
ERBB2,BVT-948
AKR1B1,BVT-948
ADRA2B,BVT-948
CA5A,BVT-948
TNF,BVT-948
RNASE1,BVT-948
PTGIS,BVT-948
PRKCE,BVT-948
FPR1,BVT-948
FGF1,BVT-948
CDK9,BVT-948
KDR,BVT-948
EDNRB,BVT-948
ASIC1,BVT-948
JAK1,BVT-948
PLA2G1B,BVT-948
BRD4,BVT-948
TUBB,BVT-948
AGER,BVT-948
S1PR2,BVT-948
PDE4D,BVT-948
CHEK2,BVT-948
HDAC6,BVT-948
DYRK1B,BVT-948
USP1,BVT-948
CACNG1,BVT-948
HTR2C,BVT-948
PORCN,BVT-948
GAA,BVT-948
PRKCB,BVT-948
PTK2B,BVT-948
HSD11B1,BVT-948
HTR3A,BVT-948
PDE3A,BVT-948
NTRK1,BVT-948
SIRT2,BVT-948
P2RY12,BVT-948
HIF1A,SirReal-2
CATSPER4,SirReal-2
OPRL1,SirReal-2
SLC7A11,SirReal-2
FFAR2,SirReal-2
GHSR,SirReal-2
ALDH2,SirReal-2
COMT,SirReal-2
PTPN2,SirReal-2
KCNQ2,SirReal-2
ITGB2,SirReal-2
S1PR1,SirReal-2
MAPK14,SirReal-2
CACNB4,SirReal-2
HSP90AB1,SirReal-2
CHRM2,SirReal-2
TGFBR1,SirReal-2
CDK4,SirReal-2
CHRM3,SirReal-2
UGT1A9,SirReal-2
ADORA2A,SirReal-2
CCND1,SirReal-2
ABL1,SirReal-2
TUBB4B,SirReal-2
EZH2,SirReal-2
PNLIP,SirReal-2
PDE7A,SirReal-2
AURKB,SirReal-2
KCNK1,SirReal-2
CA14,SirReal-2
ICAM1,SirReal-2
OPRM1,SirReal-2
VEGFA,SirReal-2
ADH1C,SirReal-2
KCTD16,SirReal-2
CYP3A4,SirReal-2
MAPK8,SirReal-2
MMP2,SirReal-2
RET,SirReal-2
NAMPT,SirReal-2
CASP3,SirReal-2
KRAS,SirReal-2
BAX,SirReal-2
RGS4,SirReal-2
PPAT,SirReal-2
KCNJ1,SirReal-2
PDPK1,SirReal-2
IGF1R,SirReal-2
MET,SirReal-2
PIK3CG,SirReal-2
TBXAS1,SirReal-2
AKT1,SirReal-2
PLK1,SirReal-2
ATM,SirReal-2
TUBB3,SirReal-2
BRAF,SirReal-2
ANXA1,SirReal-2
CCR1,SirReal-2
PTGIR,SirReal-2
RPL23A,SirReal-2
GPR119,SirReal-2
SCNN1G,SirReal-2
GJB4,SirReal-2
S1PR4,SirReal-2
F10,SirReal-2
ERBB2,SirReal-2
AKR1B1,SirReal-2
GUCY1B1,SirReal-2
HCK,SirReal-2
P3H1,SirReal-2
CA5A,SirReal-2
TNF,SirReal-2
FGF1,SirReal-2
CDK9,SirReal-2
EDNRB,SirReal-2
PLA2G1B,SirReal-2
BRD4,SirReal-2
TUBB,SirReal-2
PAK1,SirReal-2
HDAC6,SirReal-2
DYRK1B,SirReal-2
CYP1A2,SirReal-2
PORCN,SirReal-2
GAA,SirReal-2
CLK1,SirReal-2
HTR3A,SirReal-2
ADA,SirReal-2
PDE3A,SirReal-2
NTRK1,SirReal-2
LCK,SirReal-2
SIRT2,SirReal-2
HIF1A,BMS-536924
CATSPER4,BMS-536924
DDR2,BMS-536924
OPRL1,BMS-536924
KCNMA1,BMS-536924
HRH4,BMS-536924
PTPN2,BMS-536924
KCNQ2,BMS-536924
ITGB2,BMS-536924
S1PR1,BMS-536924
FOXM1,BMS-536924
MAPK14,BMS-536924
SLCO2B1,BMS-536924
KCNN4,BMS-536924
CACNB4,BMS-536924
AKR1C1,BMS-536924
CHRM2,BMS-536924
TGFBR1,BMS-536924
TGM2,BMS-536924
CHRM3,BMS-536924
UGT1A9,BMS-536924
HPGDS,BMS-536924
ADORA2A,BMS-536924
CCND1,BMS-536924
KCNN1,BMS-536924
SSTR2,BMS-536924
HSP90AA1,BMS-536924
TUBB4B,BMS-536924
CYP2A6,BMS-536924
CSF1R,BMS-536924
AURKB,BMS-536924
KCNK1,BMS-536924
ICAM1,BMS-536924
OPRM1,BMS-536924
VEGFA,BMS-536924
ADH1C,BMS-536924
KCTD16,BMS-536924
CYP3A4,BMS-536924
AVPR1A,BMS-536924
MAPK8,BMS-536924
NAMPT,BMS-536924
CASP3,BMS-536924
SLC29A1,BMS-536924
FFAR4,BMS-536924
RGS4,BMS-536924
CDK7,BMS-536924
PDPK1,BMS-536924
IGF1R,BMS-536924
MET,BMS-536924
GLRA3,BMS-536924
PIK3CG,BMS-536924
DHH,BMS-536924
AKT1,BMS-536924
PLK1,BMS-536924
IMPDH1,BMS-536924
LYN,BMS-536924
ANXA1,BMS-536924
HDAC3,BMS-536924
MME,BMS-536924
CTSG,BMS-536924
SCNN1G,BMS-536924
GJB4,BMS-536924
S1PR4,BMS-536924
IL1B,BMS-536924
ELANE,BMS-536924
RPL3,BMS-536924
ERBB2,BMS-536924
AKR1B1,BMS-536924
P3H1,BMS-536924
PTGIS,BMS-536924
PRKCE,BMS-536924
FGF1,BMS-536924
KDR,BMS-536924
EDNRB,BMS-536924
ASIC1,BMS-536924
JAK1,BMS-536924
PLA2G1B,BMS-536924
BRD4,BMS-536924
TUBB,BMS-536924
S1PR2,BMS-536924
CHEK2,BMS-536924
PAK1,BMS-536924
HDAC6,BMS-536924
DYRK1B,BMS-536924
DNMT3A,BMS-536924
PORCN,BMS-536924
GAA,BMS-536924
PRKCB,BMS-536924
PTK2B,BMS-536924
CLK1,BMS-536924
CACNA2D3,BMS-536924
HSD11B1,BMS-536924
HTR3A,BMS-536924
NTRK1,BMS-536924
LCK,BMS-536924
KCNH7,BMS-536924
SIRT2,BMS-536924
P2RY12,BMS-536924
HIF1A,PP-121
CATSPER4,PP-121
DDR2,PP-121
OPRL1,PP-121
SLC7A11,PP-121
FFAR2,PP-121
KCNMA1,PP-121
GHSR,PP-121
ALDH2,PP-121
PTPN2,PP-121
KCNQ2,PP-121
FOXM1,PP-121
MAPK14,PP-121
GRIN2A,PP-121
LPAR1,PP-121
CHRM3,PP-121
UGT1A9,PP-121
HPGDS,PP-121
ADORA2A,PP-121
CCND1,PP-121
SSTR2,PP-121
HSP90AA1,PP-121
TUBB4B,PP-121
PNLIP,PP-121
CYP2A6,PP-121
CSF1R,PP-121
PDE7A,PP-121
